# CSV-File created with merge-csv.com,,,,,,
title, link ,,lat,lon,,
Jacksonville Public Library,http://jpl.coj.net/,FL,27.766279,-81.686783,,
Lake County Library System,http://www.lakeline.lib.fl.us/,FL,27.766279,-81.686783,,
Lake Wales Public Library,http://www.cityoflakewales.com/library/,FL,27.766279,-81.686783,,
Lake Worth Public Library,http://www.lakeworth.org/index.asp?Type=B_BASIC&SEC={D4A82210-BB5D-4782-A298-DEA0789605CB},FL,27.766279,-81.686783,,
Lakeland Public Library,http://www.lakelandgov.net/library/,FL,27.766279,-81.686783,,
Lantana Public Library,http://www.lantanalibrary.org/,FL,27.766279,-81.686783,,
Lee County Library System,http://leelibrary.net/Pages/default.aspx,FL,27.766279,-81.686783,,
LeRoy Collins Leon County Public Library,http://www.leoncountylibrary.org/,FL,27.766279,-81.686783,,
Manatee County Public Library System,http://www.mymanatee.org/home/government/departments/neighborhood-services/library.html,FL,27.766279,-81.686783,,
Mandel Public Library,http://www.wpbpl.com/,FL,27.766279,-81.686783,,
Marion County Public Library System,http://www.marioncountyfl.org/Library/Library_default.aspx,FL,27.766279,-81.686783,,
Martin County Library System,http://www.martin.fl.us/portal/page?_pageid=353,FL,27.766279,-81.686783,,
Miami-Dade Public Library,http://www.mdpls.org/,FL,27.766279,-81.686783,,
New Port Richey Public Library,http://nprlibrary.org/,FL,27.766279,-81.686783,,
New River Public Library Cooperative,http://www.newriver.lib.fl.us/,FL,27.766279,-81.686783,,
Niceville Public Library,http://www.cityofniceville.org/library.html,FL,27.766279,-81.686783,,
North Indian River County Library,http://sebastianlibrary.com/,FL,27.766279,-81.686783,,
North Miami Beach Public Library,http://www.citynmb.com/index.asp?Type=B_BASIC&SEC={1A7E4261-5AF5-4B31-BD5E-C88A1F9040E6},FL,27.766279,-81.686783,,
Northwest Regional Library System,http://www.nwrls.lib.fl.us/,FL,27.766279,-81.686783,,
Okaloosa County Public Library,http://www.readokaloosa.org/,FL,27.766279,-81.686783,,
Orange County Library System,http://www.ocls.info/,FL,27.766279,-81.686783,,
Osceola County Library System,http://www.osceolalibrary.org/,FL,27.766279,-81.686783,,
Palm Beach County Library System,http://www.pbclibrary.org/,FL,27.766279,-81.686783,,
Panhandle Public Library Cooperative System,http://pplcs.net/,FL,27.766279,-81.686783,,
Parkland Library,http://www.cityofparkland.org/index.aspx?NID=103,FL,27.766279,-81.686783,,
Pasco County Library System,http://pascolibraries.org/,FL,27.766279,-81.686783,,
Pinellas Park Public Library,http://www.pinellas-park.com/government/departments/library_and_recreation_Svcs/pinellas_park_library/index.php,FL,27.766279,-81.686783,,
Polk County Library Cooperative,http://www.mypclc.org/,FL,27.766279,-81.686783,,
Richard C. Sullivan Public Library of Wilton Manors,http://www.wiltonmanors.com/library,FL,27.766279,-81.686783,,
Safety Harbor Public Library,http://www.cityofsafetyharbor.com/index.aspx?nid=60,FL,27.766279,-81.686783,,
Santa Rosa County Library System,http://www.santarosa.fl.gov/libraries/,FL,27.766279,-81.686783,,
Sarasota County Library System,http://www.sclibs.net/,FL,27.766279,-81.686783,,
Seminole Community Library,http://www.spcollege.edu/scl/,FL,27.766279,-81.686783,,
Seminole County Public Library,http://www.seminolecountyfl.gov/Libraries/index.aspx,FL,27.766279,-81.686783,,
St. Johns County Public Library,http://www.sjcpls.org/,FL,27.766279,-81.686783,,
St. Lucie County Library System,http://www.stlucieco.gov/library/,FL,27.766279,-81.686783,,
St. Pete Beach Library,http://www.stpetebeach.org/city-departments/public-library.html,FL,27.766279,-81.686783,,
St. Petersburg Public Library,http://www.splibraries.org/,FL,27.766279,-81.686783,,
Tampa-Hillsborough County Public Library System,http://www.thpl.org/,FL,27.766279,-81.686783,,
Tarpon Springs Public Library,http://tarponspringslibrary.org/,FL,27.766279,-81.686783,,
Taylor County Public Library,http://taylorcountypubliclibrary.org/,FL,27.766279,-81.686783,,
Three Rivers Regional Library System,http://threeriverslibraries.org/,FL,27.766279,-81.686783,,
Valparaiso Community Library,http://vcl.valp.org/,FL,27.766279,-81.686783,,
Volusia County Public Library,http://volusialibrary.org/,FL,27.766279,-81.686783,,
West Florida Regional Library,http://mywfpl.com/,FL,27.766279,-81.686783,,
Wilderness Coast Public Libraries,http://www.wildernesscoast.org,FL,27.766279,-81.686783,,
Winter Haven Public Library,http://whpl.mywinterhaven.com/,FLAthens-Clarke County Library,27.766279,-81.686783,GA,
Atlanta-Fulton Public Library,http://www.afplweb.com/,GA,33.040619,-83.643074,,
Bartow County Public Library,http://www.bartowlibraryonline.org/,GA,33.040619,-83.643074,,
Calhoun - Gordon County Library,http://www.ngrl.org/calhoun/,GA,33.040619,-83.643074,,
Chattahoochee Valley Regional Library System,http://www.cvlga.org/,GA,33.040619,-83.643074,,
Cherokee Regional Library,http://www.walker.public.lib.ga.us/,GA,33.040619,-83.643074,,
Chestatee Regional Library System,http://www.chestateelibrary.org/,GA,33.040619,-83.643074,,
Clayton County Library System,http://www.claytonpl.org/index.cfm,GA,33.040619,-83.643074,,
Cobb County Public Library System,http://library.cobbcat.org/,GA,33.040619,-83.643074,,
De Soto Trail Regional Library,http://www.dstrl.org/,GA,33.040619,-83.643074,,
DeKalb County Public Library,http://www.dekalb.public.lib.ga.us/,GA,33.040619,-83.643074,,
Dougherty County Public Library,http://www.docolib.org/,GA,33.040619,-83.643074,,
East Central Georgia Regional Library,http://www.ecgrl.public.lib.ga.us/,GA,33.040619,-83.643074,,
Flint River Regional Library,http://doc.frrls.net/,GA,33.040619,-83.643074,,
Forsyth County Public Library - Georgia,http://www.forsyth.public.lib.ga.us/,GA,33.040619,-83.643074,,
Georgia Public Library,http://www.tift.public.lib.ga.us/,GA,33.040619,-83.643074,,
Gwinnett County Public Library,http://www.gwinnettpl.org/,GA,33.040619,-83.643074,,
Hart County Library,http://www.hartcountylibrary.com,GA,33.040619,-83.643074,,
Kinchafoonee Regional Library,http://www.krlibrary.org/,GA,33.040619,-83.643074,,
Lake Blackshear Regional Library,http://www.lbrls.org/,GA,33.040619,-83.643074,,
Live Oak Public Libraries,http://www.liveoakpl.org/,GA,33.040619,-83.643074,,
Monroe-Walton County Library,http://www.morgan.public.lib.ga.us/walton.htm,GA,33.040619,-83.643074,,
Montezuma Public Library,http://www.montezuma-ga.org/library.htm,GA,33.040619,-83.643074,,
Moultrie-Colquitt County Library,http://www.mccls.org/,GA,33.040619,-83.643074,,
Northwest Georgia Regional Library,http://www.ngrl.org/main/,GA,33.040619,-83.643074,,
Oconee Regional Library,http://www.ocrl.org/,GA,33.040619,-83.643074,,
Ohoopee Regional Library,http://www.ohoopeelibrary.org/,GA,33.040619,-83.643074,,
Peach Public Libraries,http://www.peach.public.lib.ga.us/,GA,33.040619,-83.643074,,
Roddenbery Memorial Library,http://www.rmlibrary.org/,GA,33.040619,-83.643074,,
Sara Hightower Regional Library System,http://www.romelibrary.org/,GA,33.040619,-83.643074,,
Satilla Regional Library System,http://www.srlsys.org/,GA,33.040619,-83.643074,,
Smyrna Public Library,http://www.smyrnacity.com/index.aspx?page=435,GA,33.040619,-83.643074,,
South Georgia Regional Libraries,http://www.sgrl.org/,GA,33.040619,-83.643074,,
Thomas County Public Library,http://www.tcpls.org/,GA,33.040619,-83.643074,,
Uncle Remus Regional Library System,http://www.morgan.public.lib.ga.us/,GA,33.040619,-83.643074,,
West Georgia Regional Library,http://wgrl.net/,WA,47.400902,-121.490494,,
Puyallup Public Library,http://www.cityofpuyallup.org/library/,WA,47.400902,-121.490494,,
Seattle Public Library,http://www.spl.lib.wa.us/,WA,47.400902,-121.490494,,
Anacortes Public Library,http://library.cityofanacortes.org/rooms/portal/page/Sirsi_HOME,WA,47.400902,-121.490494,,
Asotin County Library,http://www.aclib.org/,WA,47.400902,-121.490494,,
Bellingham Public Library - Washington,http://www.bellinghampubliclibrary.org/,WA,47.400902,-121.490494,,
Burlington Public Library - Washington,http://www.ci.burlington.wa.us/page.asp_Q_navigationid_E_70,WA,47.400902,-121.490494,,
Columbia County Rural Library District,http://www.ccrld.lib.wa.us/,WA,47.400902,-121.490494,,
Ellensburg Public Library,http://www.ci.ellensburg.wa.us/index.aspx?nid=144,WA,47.400902,-121.490494,,
Enumclaw Public Library,http://www.kcls.org/enumclaw/,WA,47.400902,-121.490494,,
Everett Public Library,http://www.epls.org/,WA,47.400902,-121.490494,,
Fort Vancouver Regional Library V,http://www.fvrl.org/,WA,47.400902,-121.490494,,
King County Library System,http://www.kcls.org/,WA,47.400902,-121.490494,,
Kitsap Regional Library,http://www.krl.org/index.php,WA,47.400902,-121.490494,,
Longview Public Library,http://www.longviewlibrary.org/,WA,47.400902,-121.490494,,
Mid-Columbia Library District,http://www.midcolumbialibraries.org/,WA,47.400902,-121.490494,,
Mount Vernon City Library,http://www.mountvernonwa.gov/Index.aspx?NID=175,WA,47.400902,-121.490494,,
Neill Public Library,http://www.neill-lib.org,WA,47.400902,-121.490494,,
North Central Regional Library,http://www.ncrl.org/,WA,47.400902,-121.490494,,
Ocean Shores Public Library,http://www.osgov.com/library.html,WA,47.400902,-121.490494,,
Orcas Island Library District,http://www.orcaslibrary.org/,WA,47.400902,-121.490494,,
Pend Oreille County Library District,http://www.pocld.org/,WA,47.400902,-121.490494,,
Pierce County Library System,http://www.piercecountylibrary.org/,WA,47.400902,-121.490494,,
Port Townsend Public Library,http://ptpubliclibrary.org/,WA,47.400902,-121.490494,,
Richland Public Library,http://www.richland.lib.wa.us/,WA,47.400902,-121.490494,,
Roslyn Public Library,http://www.inlandnet.com/~rpl/,WA,47.400902,-121.490494,,
San Juan Island Library,http://www.sjlib.org/,WA,47.400902,-121.490494,,
Sno-Isle Regional Library System,http://www.sno-isle.org/,WA,47.400902,-121.490494,,
Spokane County Library District,http://www.scld.org/index.asp,WA,47.400902,-121.490494,,
Spokane Public Library,http://www.spokanelibrary.org/,WA,47.400902,-121.490494,,
Stevens County Rural Library District,http://thelosc.org/,WA,47.400902,-121.490494,,
Tacoma Public Library,http://www.tpl.lib.wa.us/Default.aspx,WA,47.400902,-121.490494,,
Timberland Regional Library,http://www.trlib.org/,WA,47.400902,-121.490494,,
Upper Skagit Library District,http://www.upperskagit.lib.wa.us/,WA,47.400902,-121.490494,,
Walla Walla Public Library,http://www.wallawallapubliclibrary.org/,WA,47.400902,-121.490494,,
Whatcom County Library System,http://www.wcls.org/,WA,47.400902,-121.490494,,
Whitman County Library,http://www.whitco.lib.wa.us/,WA,47.400902,-121.490494,,
Yakima Valley Libraries,http://www.yvl.org/,WA,47.400902,-121.490494,,
Adams Memorial Library,http://www.adamslib.org/,WA,47.400902,-121.490494,,
Beaver Area Memorial Library,http://www.beaverlibraries.org/beaver.asp,WA,47.400902,-121.490494,,
Hellertown Area Library,http://www.hellertownlibrary.org/,WA,47.400902,-121.490494,,
Hershey Public Library,http://www.hersheylibrary.org/,WA,47.400902,-121.490494,,
Abington Community Library,http://www.lclshome.org/abington/,WA,47.400902,-121.490494,,
Abington Township Public Library,http://abg.mclinc.org/,WA,47.400902,-121.490494,,
Adams County Library System,http://www.adamslibrary.org/,WA,47.400902,-121.490494,,
Adamstown Area Library A,http://www.adamstownarealibrary.org/,WA,47.400902,-121.490494,,
Albright Memorial Library,http://www.lclshome.org/albright/,WA,47.400902,-121.490494,,
Allentown Public Library,http://www.allentownpl.org/,WA,47.400902,-121.490494,,
Altoona Area Public Library,http://www.altoonalibrary.org/,WA,47.400902,-121.490494,,
Andrew Bayne Memorial Library,http://www.baynelibrary.org,WA,47.400902,-121.490494,,
Andrew Carnegie Free Library and Music Hall,http://www.carnegiecarnegie.org/,WA,47.400902,-121.490494,,
Annville Free Library,http://lclibs.org/annville,WA,47.400902,-121.490494,,
Apollo Memorial Library,http://www.armstronglibraries.org/apollo/,WA,47.400902,-121.490494,,
Atglen Public Library,http://www.ccls.org/cwo/find_a_library/atglen,WA,47.400902,-121.490494,,
Avalon Public Library,http://www.avalonfreelibrary.org/,WA,47.400902,-121.490494,,
Avella Area Public Library,http://www.avellapubliclibrary.org/,WA,47.400902,-121.490494,,
B.F. Jones Memorial Library,http://www.beaverlibraries.org/aliquippa.asp,WA,47.400902,-121.490494,,
Back Mountain Memorial Library,http://www.backmountainlibrary.org/,WA,47.400902,-121.490494,,
Baden Memorial Library,http://www.beaverlibraries.org/baden.asp,WA,47.400902,-121.490494,,
Baldwin Borough Library,http://www.baldwinborolibrary.org/,WA,47.400902,-121.490494,,
Bangor Public Library.,http://www.bangorlibrary.org/,WA,47.400902,-121.490494,,
Barrett Paradise Friendly Library,http://www.barrettlibrary.org/,WA,47.400902,-121.490494,,
Bayard Taylor Memorial Library,http://www.bayardtaylor.org/,WA,47.400902,-121.490494,,
Beaver County Library System,http://www.beaverlibraries.org/,WA,47.400902,-121.490494,,
Beaverdale Public Library,http://www.cclsys.org/beaverdale/,WA,47.400902,-121.490494,,
Bedford County Library,http://www.bedfordcountylibrary.com/,WA,47.400902,-121.490494,,
Bellwood-Antis Public Library,http://tome.bapl.lib.pa.us/default.aspx,WA,47.400902,-121.490494,,
Benson Memorial Library,http://benson.ccfls.org/,WA,47.400902,-121.490494,,
Berks County Public Libraries,http://www.berks.lib.pa.us/,WA,47.400902,-121.490494,,
Bernville Area Community Library,http://www.berks.lib.pa.us/sbv/,WA,47.400902,-121.490494,,
Bethel Park Public Library,http://www.bethelparklibrary.org/,WA,47.400902,-121.490494,,
Bethel-Tulpehocken Public Library,http://www.berks.lib.pa.us/bethelpl/,WA,47.400902,-121.490494,,
Bethlehem Area Public Library,http://www.bapl.org/,WA,47.400902,-121.490494,,
Boone Area Library,http://www.berks.lib.pa.us/sbi/,WA,47.400902,-121.490494,,
Boyertown Community Library,http://www.berks.lib.pa.us/sbo/,WA,47.400902,-121.490494,,
Braddock Carnegie Library,http://braddocklibrary.org/,WA,47.400902,-121.490494,,
Bradford Area Public Library,http://www.bradfordlibrary.org/,WA,47.400902,-121.490494,,
Brandywine Community Library,http://www.berks.lib.pa.us/sbr/,WA,47.400902,-121.490494,,
Brentwood Library.,https://brentwood-tn.org/index.aspx?page=91,WA,47.400902,-121.490494,,
Bridgeville Public Library,http://bridgevillelibrary.org/,WA,47.400902,-121.490494,,
Bucks County Library Network,http://www.buckslib.org/,WA,47.400902,-121.490494,,
Butler County Federated Library System,http://www.bcfls.org/,WA,47.400902,-121.490494,,
C. C. Mellor Memorial Library,http://www.ccmellorlibrary.org/,WA,47.400902,-121.490494,,
California Area Public Libary,http://www.calpublib.org/,WA,47.400902,-121.490494,,
Cambria County Library System,http://www.cclsys.org/cclsystem/,WA,47.400902,-121.490494,,
Carnegie Free Library,http://www.beaverlibraries.org/beaverfalls.asp,WA,47.400902,-121.490494,,
Carnegie Free Library of Swissvale,http://swissvalelibrary.org/,WA,47.400902,-121.490494,,
Carnegie Library of Homestead,http://www.homesteadlibrary.org/,WA,47.400902,-121.490494,,
Carnegie Library of McKeesport,http://www.mckeesportlibrary.org/,WA,47.400902,-121.490494,,
Carnegie Library of Midland,http://www.beaverlibraries.org/midland.asp,WA,47.400902,-121.490494,,
Carnegie Library of Pittsburgh,http://www.clpgh.org/,WA,47.400902,-121.490494,,
Castle Shannon Library,http://castleshannonlibrary.org/,WA,47.400902,-121.490494,,
Catasauqua Public Library,http://www.catasauquapl.org/default.htm,WA,47.400902,-121.490494,,
Centre County Library System,http://centrecountylibrary.org/,WA,47.400902,-121.490494,,
Cheltenham Township Library System,http://www.cheltenhamlibraries.org/,WA,47.400902,-121.490494,,
Chester County Library District Center,http://www.ccls.org/,WA,47.400902,-121.490494,,
Chippewa Branch Library,http://www.beaverlibraries.org/chippewa.asp,WA,47.400902,-121.490494,,
Citizens Library,http://www.citlib.org/,WA,47.400902,-121.490494,,
Clairton Public Library,http://www.clairtonlibrary.org/,WA,47.400902,-121.490494,,
Clymer Library,http://www.clymerlibrary.org/,WA,47.400902,-121.490494,,
Coatesville Area Public Library,http://coatesvillearealibrary.org/,WA,47.400902,-121.490494,,
Columbia Public Library,http://www.columbia.lib.pa.us/columbia/site/default.asp,WA,47.400902,-121.490494,,
Community Library of Allegheny Valley,http://alleghenyvalleylibrary.org/,WA,47.400902,-121.490494,,
Coraopolis Memorial Library,http://coraopolislibrary.blogspot.com/,WA,47.400902,-121.490494,,
Crafton Public Library,http://craftonpubliclibrary.com/,WA,47.400902,-121.490494,,
Crawford County Federated Library System,http://www.ccfls.org/,WA,47.400902,-121.490494,,
Cumberland County Library System,http://cumberlandcountylibraries.org/,WA,47.400902,-121.490494,,
Darby Library,http://www.darbylibrary.org/,WA,47.400902,-121.490494,,
